Ponto,Projeto,Equipe,Data/hora,Espécie,Poste,Área,Altura (m),DAP (cm),Acesso,Dist. BT (cm),Dist. MT (cm),Dist. AT (cm),Latitude,Longitude,Qtd fotos,Foto (link),Sincronizado
V20260706160725084818546,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:07:22",Oiti,527026,URBANO,7,50,Sim,0,300,0,-10.6855472,-48.4052933,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706160725084818546F1.jpg,Não
V20260706160829640785945,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:08:26",Oiti,527032,URBANO,7.5,60,Sim,50,300,0,-10.685598,-48.40549,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706160829640785945F1.jpg,Não
V20260706160949048688286,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:09:46",Oiti,471978,URBANO,5.5,45,Sim,100,300,0,-10.6860101,-48.4055517,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706160949048688286F1.jpg,Não
V20260706161135943999017,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:11:32",Oiti,1603468,URBANO,5,50,Sim,250,300,0,-10.6862966,-48.4055365,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706161135943999017F1.jpg,Não
V20260706161244073639469,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:12:40",Oiti,1603308,URBANO,7,55,Sim,100,300,0,-10.6862063,-48.4056326,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706161244073639469F1.jpg,Não
V20260706161420596268437,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:14:17",Oiti,527025,URBANO,7,50,Sim,50,300,0,-10.6865388,-48.4058664,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706161420596268437F1.jpg,Não
V20260706161544252774966,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:15:40",Oiti,1784389,URBANO,6,60,Sim,100,300,0,-10.6863573,-48.4057674,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706161544252774966F1.jpg,Não
V20260706161721451907456,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:17:17",Oiti,1603468,URBANO,7,60,Sim,50,300,0,-10.686449,-48.4055993,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706161721451907456F1.jpg,Não
V20260706161853068234143,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:18:49",Oiti,1784389,URBANO,6.5,60,Sim,100,300,0,-10.6863133,-48.4059217,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706161853068234143F1.jpg,Não
V20260706163915448410905,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:39:12",Outros,1604807,URBANO,6.5,40,Sim,100,300,0,-10.6865209,-48.4059108,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706163915448410905F1.jpg,Não
V20260706164028828184481,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:40:25",Outros,1604807,URBANO,6,40,Sim,300,300,0,-10.6866298,-48.4058438,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706164028828184481F1.jpg,Não
V20260706164137470930394,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:41:34",Outros,527035,URBANO,6,50,Sim,300,300,0,-10.686626,-48.4058437,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706164137470930394F1.jpg,Não
V20260706164247049871101,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:42:43",Outros,1604807,URBANO,6,50,Sim,100,300,0,-10.6866854,-48.4058129,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706164247049871101F1.jpg,Não
V20260706164426657913166,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:44:23",Outros,1604807,URBANO,5,50,Sim,200,300,0,-10.6866671,-48.4058738,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706164426657913166F1.jpg,Não
V20260706164552029692694,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:45:48",Outros,1604807,URBANO,5,50,Sim,300,300,0,-10.6867319,-48.405965,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706164552029692694F1.jpg,Não
V20260706164726249329068,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:47:23",Outros,1604807,URBANO,6.5,70,Sim,0,250,0,-10.6867257,-48.4059089,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706164726249329068F1.jpg,Não
V20260706164824121157033,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:48:21",Outros,1604807,URBANO,6,40,Sim,0,300,0,-10.6867879,-48.4058951,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706164824121157033F1.jpg,Não
V20260706165019470802598,Rota Teste Porto Nacional,Enecol Centro,"06/07/2026, 16:50:16",Outros,473983,URBANO,6,50,Sim,50,300,0,-10.6868057,-48.4058995,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260706165019470802598F1.jpg,Não
V20260707084830122903982,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 08:48:27",Outros,473981,URBANO,7,50,Sim,50,300,0,-10.6875995,-48.4061255,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707084830122903982F1.jpg,Sim
V20260707084940775658251,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 08:49:38",Oiti,473981,URBANO,6,45,Sim,300,300,0,-10.6875423,-48.4060801,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707084940775658251F1.jpg,Não
V20260707085053553958977,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 08:50:51",Outros,473981,URBANO,6,75,Sim,300,300,0,-10.6875916,-48.4061341,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707085053553958977F1.jpg,Não
V20260707085202823330347,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 08:52:00",Outros,473981,URBANO,6,50,Sim,300,300,0,-10.6875754,-48.4061672,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707085202823330347F1.jpg,Não
V20260707085320351617061,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 08:53:17",Oiti,473981,URBANO,5,50,Sim,300,300,0,-10.6875676,-48.406049,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707085320351617061F1.jpg,Não
V20260707085431897314428,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 08:54:29",Outros,473981,URBANO,6.5,50,Sim,300,300,0,-10.6875456,-48.4060507,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707085431897314428F1.jpg,Não
V20260707085531843313174,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 08:55:29",Oiti,473981,URBANO,5,50,Sim,300,300,0,-10.6876115,-48.4061407,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707085531843313174F1.jpg,Não
V20260707085704577683372,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 08:57:02",Outros,91758,URBANO,7.5,50,Sim,100,300,0,-10.6878774,-48.4060331,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707085704577683372F1.jpg,Não
V20260707085809423795173,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 08:58:07",Oiti,91758,URBANO,7,70,Sim,0,300,0,-10.6877641,-48.4060503,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707085809423795173F1.jpg,Não
V20260707090035634986789,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 09:00:32",Outros,473981,URBANO,7,50,Sim,250,300,0,-10.687666,-48.4062024,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707090035634986789F1.jpg,Não
V20260707090225784100714,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 09:02:23",Outros,91758,URBANO,8,60,Sim,50,300,0,-10.6879037,-48.4061235,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707090225784100714F1.jpg,Não
V20260707090341634226592,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 09:03:38",Oiti,91758,URBANO,5,50,Sim,100,300,0,-10.6878556,-48.406097,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707090341634226592F1.jpg,Não
V20260707090553966432190,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 09:05:51",Outros,91758,URBANO,6,50,Sim,50,300,0,-10.6878483,-48.4061467,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707090553966432190F1.jpg,Não
V20260707090726252576192,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 09:07:23",Outros,1604271,URBANO,7,50,Sim,150,300,0,-10.6877371,-48.4062299,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707090726252576192F1.jpg,Não
V20260707090859812848045,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 09:08:30",Outros,527028,URBANO,5,50,Sim,50,300,0,-10.6877491,-48.4063599,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707090859812848045F1.jpg,Sim
V20260707091032386930984,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 09:10:29",Oiti,527028,URBANO,7,70,Sim,0,300,0,-10.6878458,-48.4061528,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707091032386930984F1.jpg,Não
V20260707091154366490372,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 09:11:51",Outros,527028,URBANO,8.5,65,Sim,100,300,0,-10.6878881,-48.4062159,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707091154366490372F1.jpg,Não
V20260707091259311067492,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 09:12:56",Outros,527028,URBANO,7.5,60,Sim,100,300,0,-10.6879657,-48.4063,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707091259311067492F1.jpg,Não
V20260707091440945712850,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 09:14:37",Oiti,527028,URBANO,5,50,Sim,50,300,0,-10.6879626,-48.4061888,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707091440945712850F1.jpg,Não
V20260707091850048036231,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 09:18:46",Outros,473980,URBANO,8,70,Sim,0,100,0,-10.6880987,-48.4062634,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707091850048036231F1.jpg,Não
V20260707092030396497890,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 09:20:27",Oiti,527028,URBANO,6.5,70,Sim,50,300,0,-10.6878754,-48.4061903,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707092030396497890F1.jpg,Não
V20260707092211089543516,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 09:22:07",Oiti,1604269,URBANO,6,50,Sim,50,300,0,-10.6882074,-48.4064913,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707092211089543516F1.jpg,Não
V20260707092328246583283,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 09:23:24",Oiti,1604269,URBANO,6.5,70,Sim,0,300,0,-10.6882783,-48.4064626,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707092328246583283F1.jpg,Não
V20260707092459330370386,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 09:24:56",Oiti,473977,URBANO,6,60,Sim,50,300,0,-10.6883842,-48.406483,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707092459330370386F1.jpg,Não
V20260707092650569540928,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 09:26:47",Oiti,473977,URBANO,6,60,Sim,50,300,0,-10.6884435,-48.4064712,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707092650569540928F1.jpg,Não
V20260707092816731861836,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 09:28:12",Oiti,474715,URBANO,6.5,60,Sim,50,300,0,-10.688605,-48.4064815,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707092816731861836F1.jpg,Não
V20260707101149078499564,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 10:11:45",Oiti,1603711,URBANO,6,50,Sim,50,300,0,-10.6892278,-48.406743,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707101149078499564F1.jpg,Não
V20260707101251444211309,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 10:12:48",Oiti,,URBANO,,,,,,0,-10.6893451,-48.4067665,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707101251444211309F1.jpg,Não
V20260707101356536325557,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 10:13:53",Oiti,474697,URBANO,7,50,Sim,50,300,0,-10.6893894,-48.4067809,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707101356536325557F1.jpg,Não
V20260707101506551840104,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 10:15:03",Oiti,474697,URBANO,6,50,Sim,50,300,0,-10.6894279,-48.4067961,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707101506551840104F1.jpg,Não
V20260707101607092077361,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 10:16:03",Oiti,474697,URBANO,5,45,Sim,250,300,0,-10.6895027,-48.4068047,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707101607092077361F1.jpg,Não
V20260707101733427541867,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 10:17:30",Oiti,474697,URBANO,7,50,Sim,0,300,0,-10.6895321,-48.4068366,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707101733427541867F1.jpg,Não
V20260707101839707092409,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 10:18:35",Oiti,474697,URBANO,6,60,Sim,100,300,0,-10.6896105,-48.4068477,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707101839707092409F1.jpg,Não
V20260707101934925422971,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 10:19:31",Oiti,,URBANO,,,,,,0,-10.6896572,-48.4068653,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707101934925422971F1.jpg,Não
V20260707102106314981146,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 10:21:02",Oiti,1604133,URBANO,7,50,Sim,150,300,0,-10.6896325,-48.4069429,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707102106314981146F1.jpg,Não
V20260707143839430173227,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 14:38:35",Oiti,473715,URBANO,5,40,Sim,300,300,0,-10.6898479,-48.4069302,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707143839430173227F1.jpg,Não
V20260707143941829120392,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 14:39:38",Oiti,1603580,URBANO,6,50,Sim,150,300,0,-10.6898022,-48.4071345,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707143941829120392F1.jpg,Não
V20260707144141352097301,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 14:41:36",Oiti,1603580,URBANO,6,40,Sim,300,300,0,-10.6899805,-48.4070477,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707144141352097301F1.jpg,Não
V20260707144434521869429,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 14:44:30",Oiti,1603580,URBANO,5,40,Sim,300,300,0,-10.689972,-48.4070723,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707144434521869429F1.jpg,Não
V20260707144552985742828,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 14:45:49",Oiti,526710,URBANO,5,40,Sim,200,300,0,-10.6900539,-48.4071055,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707144552985742828F1.jpg,Não
V20260707144700779243549,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 14:46:56",Oiti,526710,URBANO,3,30,Sim,300,300,0,-10.6901388,-48.4072255,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707144700779243549F1.jpg,Não
V20260707144825777046766,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 14:48:21",Oiti,1603579,URBANO,6,60,Sim,200,300,0,-10.6900846,-48.4073101,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707144825777046766F1.jpg,Não
V20260707145538881697385,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 14:55:35",Oiti,1603579,URBANO,6,55,Sim,50,300,0,-10.6904883,-48.4073333,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707145538881697385F1.jpg,Não
V20260707145713428554662,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 14:57:09",Oiti,471954,URBANO,7,70,Sim,50,300,0,-10.6906551,-48.4073245,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707145713428554662F1.jpg,Não
V20260707150251049266939,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 15:02:47",Outros,1604663,URBANO,9,80,Sim,,50,0,-10.6908348,-48.4073614,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707150251049266939F1.jpg,Não
V20260707151837227319567,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 15:18:32",Outros,1604664,URBANO,9,80,Sim,,100,0,-10.6909741,-48.4074112,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707151837227319567F1.jpg,Não
V20260707152022186268936,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 15:20:15",Outros,1604664,URBANO,8,80,Sim,,100,0,-10.6911569,-48.4075498,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707152022186268936F1.jpg,Não
V20260707152311732323481,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 15:23:07",Outros,,URBANO,8,75,Sim,,150,0,-10.6912878,-48.4075608,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707152311732323481F1.jpg,Não
V20260707152456173788761,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 15:24:52",Outros,471955,URBANO,7,70,Sim,,300,0,-10.6913978,-48.4075767,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707152456173788761F1.jpg,Não
V20260707152703734407910,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 15:26:58",Outros,1604666,URBANO,7,120,Sim,,200,0,-10.6914741,-48.4076761,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707152703734407910F1.jpg,Não
V20260707153209925756460,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 15:32:05",Pequi,475764,URBANO,12,120,Sim,,150,0,-10.6919567,-48.4077884,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707153209925756460F1.jpg,Não
V20260707153339313195423,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 15:33:34",Outros,475764,URBANO,11,120,Sim,,200,0,-10.6919049,-48.4077792,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707153339313195423F1.jpg,Não
V20260707153620536315700,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 15:36:15",Jatobá,475765,URBANO,7.5,80,Sim,,300,0,-10.6923983,-48.4079179,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707153620536315700F1.jpg,Não
V20260707163245962113314,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 16:32:41",Coqueiro,526717,URBANO,4,20,Sim,,,0,-10.6926385,-48.4067642,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707163245962113314F1.jpg,Não
V20260707163604045025178,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 16:35:59",Oiti,526706,URBANO,3,20,Sim,,,0,-10.6926873,-48.4062312,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707163604045025178F1.jpg,Não
V20260707163738891232711,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 16:37:34",Outros,526706,URBANO,,20,Sim,,,0,-10.6927825,-48.4060194,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707163738891232711F1.jpg,Não
V20260707163928064973856,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 16:39:23",Oiti,526713,URBANO,6,70,Sim,300,300,0,-10.6927219,-48.4056761,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707163928064973856F1.jpg,Não
V20260707164051967653800,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 16:40:45",Oiti,473333,URBANO,6,50,Sim,50,300,0,-10.6927829,-48.4054288,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707164051967653800F1.jpg,Não
V20260707164209653417553,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 16:42:04",Oiti,526715,URBANO,6,50,Sim,50,300,0,-10.6927915,-48.4054581,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707164209653417553F1.jpg,Não
V20260707165938966536937,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 16:59:34",Mangueira,1066770,URBANO,7,60,Sim,,300,0,-10.6927286,-48.4042779,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707165938966536937F1.jpg,Não
V20260707170306845485741,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 17:03:00",Pequi,473338,URBANO,9,130,Sim,300,300,0,-10.6928072,-48.4047061,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707170306845485741F1.jpg,Sim
V20260707172105157450999,Rota Teste Porto Nacional,Enecol Centro,"07/07/2026, 17:21:01",Oiti,31360347,URBANO,6,60,Sim,300,300,0,-10.6923673,-48.4035889,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260707172105157450999F1.jpg,Não
V20260708084438216040514,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 08:44:37",Cajueiro,31360549,URBANO,5,35,Sim,,300,0,-10.6876022,-48.3913693,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708084438216040514F1.jpg,Não
V20260708084910231719433,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 08:49:09",Mangueira,449539,URBANO,11,130,Sim,,50,0,-10.6876335,-48.3913118,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708084910231719433F1.jpg,Não
V20260708085049857557239,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 08:50:48",Cajueiro,449540,URBANO,8,120,Sim,50,300,0,-10.6877852,-48.3918093,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708085049857557239F1.jpg,Não
V20260708085239383592642,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 08:52:38",Outros,1106558,URBANO,13,120,Sim,50,100,0,-10.6879381,-48.3919724,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708085239383592642F1.jpg,Não
V20260708085633206328842,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 08:56:32",Coqueiro,31360545,URBANO,3.5,30,Sim,,300,0,-10.6881034,-48.392713,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708085633206328842F1.jpg,Não
V20260708085832874244357,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 08:58:31",Cajueiro,541976,URBANO,,50,Sim,50,300,0,-10.6882179,-48.3923789,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708085832874244357F1.jpg,Não
V20260708090009490998717,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 09:00:08",Cajueiro,1106557,URBANO,7,100,Sim,50,300,0,-10.6881657,-48.3928263,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708090009490998717F1.jpg,Não
V20260708090115829199856,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 09:01:14",Cajueiro,31360545,URBANO,6,80,Sim,50,300,0,-10.6881807,-48.392669,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708090115829199856F1.jpg,Não
V20260708090311456114820,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 09:03:10",Cajueiro,449542,URBANO,6.5,80,Sim,50,300,0,-10.6882373,-48.392906,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708090311456114820F1.jpg,Não
V20260708090528724442483,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 09:05:27",Cajueiro,449542,URBANO,7.5,90,Sim,150,300,0,-10.6883425,-48.3930059,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708090528724442483F1.jpg,Não
